orig_tweet,label,tweet_id,author_id,lang
🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘 the south african president and government: poachers of rhino and endangered wildlife to face death p... https://t.co/45ykwoi2nr via @change,1,1.01E+18,884542426957975552,en
famous chinese antiques expert visits rhino poaching front line https://t.co/jq67bz0tft via @wildaid,0,9.02E+17,884542426957975552,en
rt @sdzglobal: nola may be the last of her kind: http://t.co/w7xggiy2lh but we aren't giving up. #endextinction http://t.co/lvawns8yvm,-1,6.56E+17,177761707,en
#rememberingsudan a northern white rhino https://t.co/mcbvlxd9se,-1,1.32E+18,980604866912489472,en
"on rare: taking a picture tell us what is important to us, photos saves our recorded memories that is a powerful forces which tell us much about the role we play in the natural world.  we can actually be a conservationist and give value and meaning to a living fossil. a rhino https://t.co/ucevjhmulj",0,1.13E+18,973866358705475584,en
"suspected rhino poacher killed by elephant, eaten by lions https://t.co/qtqiaewudr https://t.co/flvrw3i8c1",0,1.12E+18,390277164,en
"is this the price of extinction?  or, cost of  mental retardation? http://t.co/n8j8ckqpgb",0,6.01E+17,358533322,en
blessed to have seen so many #rhinos. can people just stop killing them? #komatipoort #border https://t.co/ucb85rwzux,1,9.38E+17,2479382681,en
"rt @jvharris65: three poachers are eaten by lions at south african nature reserve

i♥️karma https://t.co/7s3xdpiz4p",0,1.16E+18,448333546,en
"it is #worldrhinoday! celebrating black, white, greater one-horned, sumatran and javan #rhinos.http://t.co/xhtjalugsr http://t.co/xhdqho1ce6",1,5.14E+17,499396922,en
@protect_wldlife @mrslfromtx reinstate the poisoning of the horn...no harm to rhinos...let asians know horn kills...,1,9.67E+17,145987317,en
"@jgllt @4giogio4 speaking of monohorn, don't rhino species have two?
are you an indian or javan rhino?",0,5.39E+17,1009456513,en
safari park's rhino calf meets other rhino for first time https://t.co/oixmlxo31z,0,1.18E+18,161033300,en
rt @babar2: india: implement a rhino conservation plan!  http://t.co/qpiimosgdk take action to protect rhino's from senseless slaughter.con…,1,3.98E+17,128763579,en
"a mainland chinese carpenter was jailed for 8 months on wednesday for smuggling more than 3.1kg of rhino horn into hong kong, the lengthiest prison term since the city introduced tougher penalties to combat wildlife trafficking earlier this year' #rhino 
https://t.co/37luyvhpac",1,1.06E+18,905818825328926720,en
rhino shot dead by poachers at french zoo https://t.co/slntxz7rhc  wth!!! how does this happen inside a zoo?! weren't there alarms thru out!,-1,8.39E+17,769561708369031168,en
new plan to legalize the rhino horn trade could drive rhinos toward extinction. sign @nrdc's petition to save them https://t.co/mzepjmpxgi,-1,7.42E+17,476916140,en
rt @billone_joanne: @2coolcatz praying it's true pal!i don't mind seeing a rhino or elephant with a pink tusk/horn.as long as they are aliv…,0,6.30E+17,2280322312,en
"rt @phoenixzoo: welcome, howie! get to know our new southern white rhino from the @brevardzoo.

howie joined us on wednesday and celebrated…",0,1.23E+18,2954208340,en
lions fatally maul poachers who broke into reserve to hunt rhinos https://t.co/mclko6cq5c via @nypost,0,1.01E+18,166624682,en
"rt @savetherhino: scientists have harvested 10 more eggs from najin and fatu, the last two northern white rhinos, at @olpejeta with hopes t…",0,1.30E+18,3727684152,en
"last male northern white rhino under guard day, night http://t.co/y9lzupfntr",0,5.89E+17,14662569,en
#stopextinction : sign to end rhino trafficking in vietnam by imposing trade sanctions - sign the petition! https://t.co/ycbim8hkub via @change,1,9.82E+17,2707483466,en
@im_that_rhino @gil_kor @baconlover465 @i_haskill @man2weird @nintendoamerica reply is a weird word to me now thanks guys,FLAG_BAD,1.02E+18,2694485379,en
"is it time for your business to find a content marketer in philadelphia?

bad rhino is the agency for you: https://t.co/ahb9yyliki

#marketingagencyphiladelphia #philadelphiasmm",FLAG_BAD,1.06E+18,235366725,en
happy #worldrhinoday! fresno chaffee zoo has supported the international rhino foundation for many years. we help sponsor their conservation and research programs focused on ensuring the long-term survival of the five remaining rhino species throughout africa and asia. https://t.co/1pwglt5oy6,1,1.57E+18,16019777,en
"born on nov. 20, 1991 at the sand diego wild animal pak, uzazi moved to salina in 1995.

 https://t.co/ucw7n8selk",0,1.54E+18,13111552,en
"rt @huijsmanstim: rt
#poachers will go to any length to obtain #rhino horn. even within enclosures, rhinos are not safe. #ivory https://t.c…",,8.40E+17,2959943725,en
rt @heathgpearce: wow. and rhinos are an endangered species. not cool!  https://t.co/xn1ydblb6j,,6.85E+17,92603118,en
rt @rhinogoddess: we hope rhinos have future. rhino poaching: war we daren’t lose -  http://t.co/sbitipqemm http://t.co/pbwjpalgus,,5.02E+17,896231238,en
@47angb @keith0sta @321jz @1brezz @7mcae @tex_2a @srvg_d @3mick1 @rnkst7 @n___786 @zegdie @ptrlapp @trade092 @fab87f @alcue_c @lil_rhino @ikennect @bree1914 @tjlakers01 @laura_7771 @tx_blessed @wenmama2 @sweet_t2021 @sweetven33 @pat300000 @lgtjs @4rrbd @raderld @imcg_2 @imarr_m @dl4trump @misfitnici @rdog861 @lauras4t @socal720 @jry123456 @tooosunny @paulmer53 @45scooby2 @thandar324 @kevingills13 @markdtheis1 @crossboy_72 @whalenmona @karrasamelia5 thank you so much @47angb for including me on this amazing ride,,1.58E+18,893972358691770369,en
there's been 3 other age-related deaths at the zoo this year: zibulu the rhino: http://bit.ly/9ue7iw | m'bali the lion: http://bit.ly/d0nsa4,,26678163527,17641427,en
"a sad day, indeed, for #rhinos. heartfelt condolences to the government of sabah on the loss of #iman. but there is hope through #sumatranrhinorescue which brings partners together with the government of indonesia to strengthen rhino #conservation efforts https://t.co/jnddxeinwc",,1.20E+18,3293854248,en
"follow up to last night's @rockcenternbc segment, check out this la times piece on the fight against rhino poaching: http://t.co/fnse00fy",,1.73E+17,73164895,en
@geoffreylock @rhino_records @showbiz411 cklw could make or break a song. bennie and the jets was made a national hit because of cklw. i know. i’m from detroit.,,1.61E+18,22060193,en
"rt @alamedamark: @peoplesvuepoint @thegameoflife col. wilkerson must be protected.  like a white rhino, he's the last of his species, an ho…",,6.81E+17,331317907,en
@yelowcanarychic big luv 2 u! tysvm 4 rting this! soooo important to stop the killing & protect #rhinos,,9.74E+16,57074850,en
"rt @tiffanyandco: as few as 30,000 rhinos remain in the wild today. since launching the #tiffanysavethewild collection in august 2017, we’v…",,1.29E+18,884203721873338369,en
"#inners let’s just say , if mike pence came up on trump , tripping over an african rhino , being fed by russians , he wouldn’t lend a hand , if the wind blew favorably",,9.38E+17,28135772,en
i joined #teamrhino to defend rhinos from poachers. whose team are you on? show your spirit at http://t.co/w21wcwmusi.,,5.71E+17,24833792,en
"last 15 rhinos in mozambique park betrayed by rangers, killed by poachers - times live http://t.co/nkc8j4skzc #trust #dies #shame on you!!",,3.31E+17,281193355,en
excited to share this item from my #etsy shop: rhino’s horns/ free shipping https://t.co/typj0utnya https://t.co/3medufhocy,,1.43E+18,1018612758,en
tell the usfws: killing isn't conservation. deny import permits for endangered black rhino trophies. http://t.co/zymppscgsj via @endangered,,5.37E+17,75891443,en
icymi: down to the last three: can stem cells save the endangered white rhino? https://t.co/fzkuuisswk,,7.32E+17,35741756,en
@reppeteking @momsdemand you can ban guns all you want rhino 1000000s of us won't give them up. plus i doubt it'll pass the court challenges.,,1.16E+18,982728495297105920,en
nat geo special 'chasing rhinos' puts poachers in the crosshairs http://t.co/kfycvbtvgf,,3.88E+17,267929791,en
".@humanesociety genesis award winner ""stroop – journey into the rhino horn war"", will receive a limited re-release at the bioscope theatre in johannesburg, south africa.  https://t.co/ejjzjzdmew via @phoenixsunnews",,1.15E+18,1485630540,en
older male elephants are being attacked near watering spots for their tusks. six white rhinos also have been killed. https://t.co/aw5nhsmdv1 via @huffpost #heartbreaking,,1.04E+18,27095215,en
not good! south africa - rhino killings may exceed record 2010 level: http://bit.ly/mbvrxv,,8.79E+16,52275340,en
baby one-horned rhino calf plays in shower at toronto zoo https://t.co/xti0mokr8u,,9.57E+17,23820899,en
the world's last male northern white rhino placed under armed guard http://t.co/s2c5ib55t3 via @huffpostgreen,,5.88E+17,34844572,en
watch an adorable one-month-old rhino calf greet his adoring public https://t.co/ifgzagxwj5 https://t.co/spn8ju5a12,,8.96E+17,453970403,en
rt @biglifeafrica: a lucky rhino calf called bahati (“good luck”) https://t.co/yiwyfr7g0x http://t.co/zsjxxvxqee,,5.80E+17,468591946,en
rt @jrdabest03: just designed a new oc. i wanted something a bit exotic so i picked beetle as its species. introducing gubang. an anthro rh…,,1.36E+18,872860678423531527,en
the latest save endangered species daily! https://t.co/0dngotusgy thanks to @tutticontenti @leb_snu @susan_marie_ll #rhino #savetherhinos,,8.35E+17,135716381,en
.@rhinosirf works to conserve rhinos and their habitats. learn about their mission here: http://t.co/rqwmjm9ofq,,5.96E+17,312178025,en
find maxine the rhino's killer #care2 https://t.co/9r3nzt92ce,,8.99E+17,884542426957975552,en
rhino hunt permit auction sets off conservation debate http://t.co/cvieoifk6d,,3.95E+17,1223925374,en
"wild, majestic rhinos are being driven toward extinction: https://t.co/qc4ivam2go",,1.07E+18,1483628964,en
"in 2015, a random traffic stop in france led to an investigation of irish organized crime members suspected of smuggling ivory and rhino horn. the trial for nine of them started this week. https://t.co/g5ricgcwsa",,1.44E+18,345697781,en
urge the pennsylvania legislature to ban the sale of ivory and rhino horns to protect endangered wildlife! https://t.co/dne2oscpdx,,8.42E+17,2770088302,en
rt @hodilu: officials of kaziranga n.p. are optimistic of an increase in rhino population in the recent estimation exercise http://t.co/cmp…,,5.81E+17,2356946229,en
taps and tees: marketing interviews - jack jostes - bad rhino https://t.co/pbi8i3t4hl,,1.45E+18,28223215,en
"rt @flir: conservationist brett barlow teams up with #flir to keep munu, a blind black rhinoceros, safe. read the story in popular science:…",,1.33E+18,499202288,en
@brandym_3 @brandym_3 thank you! and now for the rhino running through our library! what a year of fun in the library! @bernshausenkisd @houstonzoo,,1.30E+18,778576000305106944,en
"pe news -  shock at lalibela rhino poaching: in the matter of just a few short hours early this morning, the number… http://t.co/ar2r94ds",,2.51E+17,15144184,en
our black cherry skip day collaboration with fernson brewing company is available at your local sioux falls hy-vee stores! a portion of the proceeds will go toward saving the critically endangered black rhino through gpz's conservation efforts in namibia. #savethechubbyunicorns https://t.co/brb0lytunq,,1.40E+18,302019676,en
"it’s friday. and the grind continues. don’t catch fridayitis! finish strong! 
charge like a rhino! 
#finishstrong 

 #business #realestate #residentialmortgages #loanorigination #loanofficers #branchmanagement #marketing #mortgageloan #finance #loans https://t.co/uuqkfaa4l5",,1.11E+18,830969799576518657,en
"rt @protect_wldlife: as always, @rickygervais pulls no punches ~ ""if you think #rhino #horn is a medicine you are a fuckwit. if you are wil…",,1.07E+18,1514421349,en
rt @jmuhj1: us court convicts irish man of rhino horn trafficking https://t.co/siwix2ti2r via @yahoonews,,9.31E+17,19401317,en
"china was pissed off they were not the only ones angry about trumps new trade deal with china. every american should of been applauding this.  
the rhinos and democrats gave them a trade deal that was unfair.  it was also because our jobs went to china. corporates did not want a https://t.co/f49ulpuj2y",,1.55E+18,865773586069565440,en
"rt @planet_rhino: ""a beaver which has been spotted at a cornish tea plantation is thought to be the first in the county sighted in the wild…",,1.38E+18,834833656728449025,en
"over 90% of the continent’s elephants have vanished over the last century. the lion population has crashed by more than 40% since 1993. there are fewer than 1,000 mountain gorillas in the wild. there are only 2 northern white rhinos in existence. https://t.co/llreh04evk",,1.00E+18,8716442,en
#southafrican police said they have seized 100 #rhinohorns and four #tiger carcasses in a sting operation at two farms in the northwest of a country battling #poaching. https://t.co/0iy4y9hta7,,1.20E+18,841671175,en
indonesia: save critically endangered sumatran rhino now http://t.co/4vvdn3jqjt,,6.38E+17,1386708146,en
"rt @_andreaangulo_: &gt;&gt; help save white rhinos from extinction http://t.co/jens6uus2h vía @hsiglobal
please sign + rt #rhinos #endangered #s…",,3.83E+17,128763579,en
poachers eaten by lions after breaking into game reserve to hunt rhinos in south africa https://t.co/tanew6dq4s,,1.07E+18,802015498829373441,en
rt @sdzglobal: good news in the fight against rhino poaching - feds crack rhino horn smuggling ring http://t.co/u0soogpx (via @myfoxla),,1.74E+17,15526913,en
"rt @tblackw49674190: @jamesrodriguez @nuno_gouv @madonna @rhino_records @mikekillmon greenville, mississippi and i hope it’s new york city.",,1.60E+18,16263931,en
